year,EdadDesde,EdadHasta,CantidadPuestosVacantes,Confidencial,AreaEstudio1,IdIdioma1,isco_2dig_pred,Sexo,JornadaLaboral,NombreNivelJerarquico,num_words,highest_GradoEstudio,section_ciiu,cogn_core,cogn_soph,cogn_comp,cogn_software,cogn_mlai,cogn_finance,cogn_writing,cogn_manage,social_character,social_social,social_peoplemanage,social_customer,manual_fingerdexterity,manual_coordination,manual_physical,Sueldo
2022.0,40.0,60.0,1,1.0,,,83.0,Male,Completa,Empleado,72.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52934.6106
2016.0,25.0,50.0,1,0.0,,,83.0,Male,Completa,Empleado,43.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40845.901399
2011.0,26.0,45.0,1,1.0,,,83.0,Male,,Empleado,18.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,25643.82805
2011.0,26.0,45.0,1,1.0,,,83.0,Male,,Empleado,18.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,25643.82805
2020.0,30.0,55.0,1,0.0,,,83.0,,Completa,Empleado,104.0,Secondary education,Q - Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32358.927744
2023.0,18.0,60.0,5,0.0,,,83.0,,Completa,Empleado,239.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33000.0
2019.0,40.0,70.0,2,1.0,,,83.0,,Completa,Empleado,31.0,,J - Information and communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47809.994925000006
2018.0,25.0,50.0,2,0.0,,,83.0,,Completa,Empleado,25.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55262.5428375
2022.0,23.0,51.0,1,1.0,,Español,83.0,,Completa,Empleado,218.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38642.265738
2023.0,23.0,51.0,1,1.0,,Español,83.0,,Completa,Empleado,220.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37250.0
2018.0,25.0,45.0,1,1.0,,,83.0,Male,Completa,Empleado,51.0,,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50910.801797522996
2018.0,25.0,45.0,1,1.0,,,83.0,Male,Completa,Empleado,55.0,,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50910.801797522996
2020.0,27.0,62.0,1,1.0,,,83.0,Male,Completa,Empleado,97.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32358.927744
2020.0,27.0,62.0,1,1.0,,,83.0,Male,Completa,Empleado,97.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32358.927744
2018.0,,,1,0.0,,,83.0,,Completa,Empleado,111.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,41999.532556499995
2016.0,30.0,55.0,1,0.0,,,83.0,Male,,Empleado,227.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44635.727302
2022.0,18.0,70.0,2,1.0,,,83.0,,Medio turno mañana,Empleado,89.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31760.766359999998
2013.0,20.0,50.0,2,1.0,,,83.0,Male,Completa,Empleado,117.0,,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,76472.23871
2016.0,20.0,50.0,2,1.0,,,83.0,Male,Completa,Empleado,117.0,,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58952.84738
2014.0,30.0,50.0,1,0.0,,,83.0,Male,Completa,Empleado,35.0,,S - Other service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50169.319874999994
2021.0,26.0,65.0,1,0.0,,,83.0,Male,Completa,Empleado,74.0,Primary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46203.18288
2010.0,,,1,0.0,,Español,83.0,,,,22.0,,C -Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,20096.551834
2020.0,18.0,70.0,1,1.0,,,83.0,,Completa,Empleado,25.0,Primary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52894.401119999995
2012.0,26.0,50.0,1,1.0,,,83.0,Male,,,58.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35584.21563
2012.0,40.0,50.0,1,1.0,,,83.0,Male,,Empleado,261.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41813.825646292
2014.0,20.0,30.0,2,0.0,,,83.0,Male,,Empleado,35.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25084.659937499997
2022.0,24.0,56.0,2,0.0,Mecánica,,83.0,Male,Completa,Empleado,28.0,Professional technician,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52934.6106
2022.0,25.0,40.0,1,0.0,,,83.0,Male,Completa,Empleado,35.0,Secondary education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29076.98160258
2023.0,20.0,40.0,1,0.0,,Español,83.0,,Completa,Empleado,43.0,Secondary education,"R - Arts, entertainment and recreation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0
2013.0,20.0,40.0,1,0.0,,,83.0,Male,,Empleado,7.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22941.671613
2017.0,22.0,35.0,1,1.0,,,83.0,Male,Completa,Empleado,56.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,40436.952573
2019.0,25.0,35.0,1,0.0,,,83.0,,Indiferente,Empleado,44.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23904.997462500003
2022.0,20.0,40.0,1,0.0,,,83.0,,Completa,Empleado,69.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34407.496889999995
2012.0,30.0,50.0,1,1.0,,,83.0,Male,,Empleado,12.0,,C -Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54557.719403916
2015.0,22.0,35.0,1,1.0,,,83.0,Male,,Empleado,43.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40628.063828
2015.0,25.0,35.0,1,0.0,Diseño,,83.0,Male,,Empleado,18.0,Professional technician,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44321.524176
2019.0,30.0,50.0,1,1.0,,,83.0,Male,Completa,Empleado,44.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35515.996230000004
2019.0,30.0,50.0,1,1.0,,,83.0,Male,Completa,Empleado,50.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,36179.87215953
2019.0,30.0,50.0,1,0.0,,,83.0,Male,Completa,Empleado,32.0,,F - Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43711.99536
2022.0,18.0,30.0,1,0.0,,,83.0,Male,Completa,Empleado,77.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28055.343618
2015.0,25.0,45.0,2,1.0,,,83.0,Male,,Empleado,94.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41551.428915
2016.0,25.0,45.0,2,1.0,,,83.0,Male,,Empleado,94.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37898.25903
2018.0,21.0,50.0,1,0.0,,,83.0,Male,Medio turno tarde,Empleado,107.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8473.58990175
2022.0,18.0,45.0,1,0.0,,,83.0,,Completa,Empleado,93.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,34301.6276688
2013.0,25.0,35.0,1,0.0,,,52.0,Male,,Empleado,92.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24034.132166000003
2023.0,21.0,30.0,1,1.0,,,83.0,Male,Completa,Empleado,46.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,31019.0
2012.0,21.0,28.0,1,1.0,,,83.0,,,Empleado,8.0,,J - Information and communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35584.215630000006
2022.0,30.0,45.0,1,1.0,,,83.0,Male,Completa,Empleado,28.0,Secondary education,I - Accommodation and food service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30702.074148
2022.0,26.0,58.0,1,1.0,,Español,83.0,Male,Completa,Empleado,35.0,Secondary education,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34407.496889999995
2019.0,18.0,70.0,1,0.0,,,83.0,,Medio turno mañana,Empleado,31.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,20489.997825000002
2017.0,21.0,50.0,4,1.0,,,83.0,,Completa,Empleado,46.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31715.25692
2011.0,38.0,60.0,1,1.0,,,83.0,Male,,,27.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,32054.7850625
2011.0,24.0,35.0,1,1.0,,,52.0,Male,,,46.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24361.636647500003
2014.0,21.0,35.0,3,0.0,,,83.0,Male,,Empleado,32.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35118.52391249999
2021.0,18.0,30.0,1,0.0,,,83.0,Female,Completa,Empleado,97.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28299.449514
2012.0,23.0,55.0,1,1.0,,,83.0,,,,33.0,,H - Transportation and storage,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37956.496672
2011.0,25.0,35.0,2,1.0,,,83.0,Male,,Empleado,100.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30131.49795875
2021.0,18.0,70.0,1,1.0,,Español,83.0,Male,Completa,Empleado,43.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30032.068872
2015.0,21.0,45.0,4,0.0,,,83.0,Male,,Empleado,40.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32317.778045
2015.0,23.0,45.0,4,0.0,,,83.0,Male,,Empleado,39.0,,N - Administrative and support service activities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34164.508218999996
2020.0,30.0,50.0,1,0.0,,,83.0,,Completa,Empleado,81.0,Secondary education,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,36092.650175999996
2023.0,40.0,70.0,1,0.0,,,83.0,Male,Completa,Empleado,44.0,Secondary education,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,36000.0
2022.0,18.0,70.0,1,1.0,,,52.0,,Completa,Empleado,74.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35995.535208
2020.0,30.0,70.0,5,0.0,,,83.0,Male,Completa,Empleado,28.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32358.927744
2021.0,30.0,70.0,5,0.0,,,83.0,Male,Completa,Empleado,28.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30032.068872
2021.0,18.0,70.0,20,0.0,,,83.0,,Completa,Empleado,54.0,Secondary education,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.6511868
2012.0,25.0,40.0,4,0.0,,,83.0,Male,,Empleado,57.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34398.075109
2012.0,25.0,40.0,4,0.0,,,83.0,Male,,Empleado,55.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34398.075109
2013.0,25.0,40.0,4,0.0,,,83.0,Male,,Empleado,55.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31681.356037
2013.0,25.0,40.0,4,0.0,,,83.0,Male,,Empleado,55.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48614.4946085
2013.0,25.0,30.0,4,0.0,,,83.0,Male,,Empleado,55.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48614.4946085
2013.0,25.0,30.0,4,0.0,,,83.0,Male,,Empleado,55.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48614.4946085
2013.0,25.0,40.0,2,1.0,,,83.0,Male,,Empleado,50.0,,F - Construction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49160.724885
2022.0,28.0,45.0,1,1.0,,,83.0,Male,Completa,Empleado,30.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44994.41901
2019.0,18.0,40.0,1,1.0,Mecánica,,72.0,,Completa,Empleado,87.0,Professional technician,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58672.42577196001
2017.0,24.0,48.0,2,0.0,,,83.0,Male,Completa,Empleado,88.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51537.292495
2022.0,18.0,70.0,1,0.0,,,83.0,Male,Completa,Empleado,28.0,Secondary education,C -Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63521.532719999996
2017.0,18.0,25.0,1,1.0,,,83.0,Male,Completa,Empleado,79.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28543.731227999997
2016.0,25.0,50.0,1,1.0,,,83.0,Male,,Empleado,59.0,,Q - Human health and social work activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,32002.974292
2016.0,25.0,45.0,1,1.0,,,83.0,,Completa,Empleado,56.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,38740.442564
2018.0,20.0,45.0,1,1.0,,,83.0,,Completa,Empleado,60.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,33894.359607
2019.0,20.0,45.0,1,1.0,,,83.0,,Completa,Empleado,60.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,31417.996665000002
2019.0,20.0,45.0,1,1.0,,,83.0,,Completa,Empleado,65.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31417.996665000002
2021.0,25.0,55.0,1,1.0,,,83.0,,Completa,Empleado,77.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32342.228016
2023.0,35.0,55.0,1,1.0,,,83.0,Male,Completa,Empleado,77.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30000.0
2016.0,25.0,35.0,1,1.0,,,83.0,Male,,Empleado,21.0,,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51373.195574
2020.0,22.0,50.0,1,1.0,Logística,,83.0,Male,Completa,Empleado,26.0,Professional technician,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49782.96576
2022.0,25.0,40.0,1,1.0,Logística,,83.0,Male,Completa,Empleado,25.0,Professional technician,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,42347.68848
2023.0,25.0,40.0,1,1.0,Logística,,83.0,Male,Completa,Empleado,25.0,Professional technician,H - Transportation and storage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,40000.0
2015.0,26.0,50.0,1,0.0,,,83.0,Male,,Empleado,73.0,,"M - Professional, scientific and technical activities",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38781.333654
2015.0,22.0,40.0,1,1.0,,,52.0,,,Empleado,34.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46168.25435
2023.0,18.0,50.0,2,0.0,,,52.0,,Completa,Empleado,127.0,Secondary education,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32100.0
2016.0,23.0,35.0,3,1.0,Logística,,83.0,,,Empleado,65.0,Professional technician,"M - Professional, scientific and technical activities",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37056.075496
2013.0,20.0,45.0,2,1.0,,,33.0,Female,,Empleado,26.0,,H - Transportation and storage,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,38236.119355
2013.0,20.0,45.0,1,1.0,,,33.0,Female,,Empleado,26.0,,H - Transportation and storage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38236.119355
2011.0,23.0,30.0,1,0.0,Diseño,Inglés,33.0,,,,100.0,University degree,"M - Professional, scientific and technical activities",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,46158.890490000005
2016.0,22.0,30.0,1,1.0,Contabilidad/Auditoría,Inglés,43.0,,,Empleado,29.0,University degree,K - Financial and insurance activities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,69059.049788
2016.0,22.0,30.0,1,1.0,Contabilidad/Auditoría,Inglés,43.0,,,Empleado,29.0,University degree,K - Financial and insurance activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80007.43573
2012.0,27.0,45.0,4,1.0,,,25.0,Male,,Empleado,23.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28467.372504
2013.0,20.0,35.0,1,0.0,,,42.0,Male,,Empleado,62.0,,J - Information and communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28950.204654499998
2013.0,25.0,40.0,1,0.0,,,42.0,,,Empleado,8.0,,C -Manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15294.447742
2013.0,25.0,50.0,1,1.0,,,24.0,,,,43.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24034.132166000003
2013.0,20.0,35.0,1,0.0,,,42.0,Male,,Empleado,62.0,,J - Information and communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28950.204654499998
2016.0,30.0,45.0,1,1.0,,,42.0,Male,Completa,Empleado,24.0,,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35371.708428
2014.0,23.0,35.0,1,0.0,,,42.0,,,Empleado,74.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38913.331267844995
2014.0,26.0,46.0,1,0.0,,,42.0,Male,,Empleado,81.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43298.12982492
2014.0,24.0,42.0,1,0.0,,,42.0,Male,,Empleado,81.0,,N - Administrative and support service activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43298.12982492
2023.0,18.0,70.0,1,1.0,,,96.0,,Completa,Empleado,40.0,Secondary education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.0
2023.0,18.0,70.0,1,0.0,,,96.0,,Completa,Empleado,39.0,Secondary education,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33000.0
